title,product_url,skuid,brand,category,price,price_tier,mo_sales,mo_revenue,market_share,model,oem_part_number,item_weight,weight_tier,product_dimensions,product_size_tier,country_of_origin
bdfhyk 4-pack ignition coil pack for 2002-2020 nissan altima cube rogue sentra rogue nv200 pathinder coil for infiniti fx50 m56 qx60 qx70 uf549 c1696 22448-ja00a with l4 1.6l 1.8l 2.0l 2.5l,https://www.amazon.com/BDFHYK-Ignition-2002-2020-Pathinder-22448-JA00A/dp/B094XXLHZX/ref=sr_1_128?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-128,B094XXLHZX,BDFHYK,spark plug,68.86,51-100$,60,4132,0.348773510770028,,33558 1788369 3305504 6734028 224481KT1A 22448ED000 22448en200 22448JA00A 22448JA00C 22448JA10A 22448JA10C 3.35501E+12 5C1753 AIC2408B B184-UF549 C1696 CUF549 DQ50226 GN10241 IGC0002 UF519 UF549 UF719,1.85,1.1-2pound,8.7 x 6.61 x 2.64 inches,101-200sq.inch,
bmw spark plugs plug set laser platinum ngk oem 3199 (6pcs),https://www.amazon.com/Spark-Plugs-Platinum-NGK-3199/dp/B00DERDU44/ref=sr_1_129?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-129,B00DERDU44,NGK,spark plug,38.99,0-50$,313,12204,1.03011421235175,,,0.61875,0-1pound,3.31 x 0.94 x 4.98 inches,1-50sq.inch,
edelbrock 22716 ultra spark 50 plug wire set w/metal sleeves 50 ohms of resistance per foot high performance ultra spark 50 plug wire set black,https://www.amazon.com/Edelbrock-22716-Sleeves-Resistance-Performance/dp/B074TYJRG5/ref=sr_1_130?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-130,B074TYJRG5,Edelbrock,spark plug,87.95,51-100$,430,37819,3.19222299220999,22716,22716,1.74,1.1-2pound,,,USA
ngk 7556 imr9e-9hes laser iridium spark plug compatible for honda cbr600rr 2007-2011 / single piece,https://www.amazon.com/NGK-IMR9E-9HES-Laser-Iridium-Spark/dp/B001RLZ862/ref=sr_1_131?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-131,B001RLZ862,NGK,spark plug,16.11,0-50$,23,371,0.031315337002827,NGK 7556 IMR9E-9HES Laser Iridium Spark Plug,7556,0.06625,0-1pound,0.35 x 0.39 x 1.34 inches,1-50sq.inch,
e3 spark plugs e3.34 power sports spark plug,https://www.amazon.com/dp/B0022ZCI7Y,B0022ZCI7Y,E3,spark plug,8.29,0-50$,142,1177,0.099348117661259,_,E3.34,0.15,0-1pound,6 x 1 x 4 inches,1-50sq.inch,China
acdelco 41-103 professional iridium spark plug (6 pack),https://www.amazon.com/ACDelco-41-103-Professional-Iridium-Spark/dp/B01JQ2L5DS/ref=sr_1_133?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-133,B01JQ2L5DS,ACDelco,spark plug,37.5,0-50$,134,5025,0.424149780159582,,,0.66875,0-1pound,5.2 x 4.1 x 1.15 inches,1-50sq.inch,
denso set 6 double platinum spark plugs gap.044 for lexus toyota 3.0l 3.4l v6 l6,https://www.amazon.com/Denso-Double-Platinum-Gap-044-Toyota/dp/B08PVXF4F9/ref=sr_1_134?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-134,B08PVXF4F9,Newparts,spark plug,46.95,0-50$,24,1127,0.095127721838776,,"9008091145, 9091901197, 94859009, PK16TR11",0.8375,0-1pound,,,
ngk bkr5eix spark plug (6341 iridium ix) 4 pack,https://www.amazon.com/NGK-BKR5EIX-Spark-Plug-Iridium/dp/B001KZITQG/ref=sr_1_137?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-137,B001KZITQG,NGK,spark plug,26.85,0-50$,45,1208,0.101964763071199,,,0.15,0-1pound,3.4 x 0.8 x 0.7 inches,1-50sq.inch,
ngk  5019 g-power spark plugs ltr5gp ------ 6 pcs new,https://www.amazon.com/NGK-G-Power-Spark-LTR5GP/dp/B00KEZ2O6Y/ref=sr_1_138?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-138,B00KEZ2O6Y,NGK,spark plug,26.05,0-50$,173,4507,0.380426479438654,,,0.01,0-1pound,3.7 x 0.94 x 4.98 inches,1-50sq.inch,
autolite app5224-4pk double platinum spark plug pack of 4,https://www.amazon.com/Autolite-APP5224-4PK-Double-Platinum-Spark/dp/B076CFVCPV/ref=sr_1_139?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-139,B076CFVCPV,Autolite,spark plug,16.82,0-50$,180,3028,0.255587171009595,APP5224-4PK,,0.088125,0-1pound,4.17 x 3.58 x 0.98 inches,1-50sq.inch,Mexico
ngk 7734 spark plug - pack of 4 (7734),https://www.amazon.com/NGK-7734-Spark-Plug-Pack/dp/B013O7TMDG/ref=sr_1_140?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-140,B013O7TMDG,NGK,spark plug,11.62,0-50$,116,1348,0.113781871374152,,,0.25,0-1pound,4.2 x 3.6 x 1 inches,1-50sq.inch,
ngk iridium ix spark plug cr8eix - individual,https://www.amazon.com/NGK-Iridium-Spark-Plug-CR8EIX/dp/B001KZIUHO/ref=sr_1_142?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-142,B001KZIUHO,NGK,spark plug,10.98,0-50$,70,769,0.064909687749795,,BMW%12127653439,0.090625,0-1pound,,,
ngk 2477 spark plug,https://www.amazon.com/NGK-2477-ZFR5FIX-11-Iridium-Spark/dp/B000HDIOX0/ref=sr_1_143?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-143,B000HDIOX0,NGK,spark plug,8.49,0-50$,98,832,0.070227386486124,,"ABARTH%SPRC12MCC4, ALFA ROMEO%SPRC12MCC4, AUDI%101000053AA, AUDI%101905601, CHRYSLER%SPRC12MCC4, CITROËN%1606263780, CITROËN%5960C3, CITROËN%5960C5, FIAT%SPRC12MCC4, FORD%1120170, HYUNDAI%1881711051, HYUNDAI%1882611101, HYUNDAI%2741023700, HYUNDAI%2741037100, INNOCENTI%SPRC12MCC4, JEEP%SPRC12MCC4, LANCIA%SPRC12MCC4, MAZDA%JE4118110, MAZDA%Z60118110, MAZDA%ZJY618110, NISSAN%224011P115, NISSAN%224011P175, NISSAN%224012J204, NISSAN%2240199B12, OPEL%1214462, OPEL%91132086, OPEL%9195868, OPEL%97125969, PEUGEOT%1606263780, PEUGEOT%5960C2, PEUGEOT%5960C4, SEAT%101000062AB, SEAT%101905601, SEAT%JZW905603A, SKODA%101000049AC, SKODA%101000062AB, SKODA%JZW905603A, VOLKSWAGEN%101000044AA, VOLKSWAGEN%101000062AB, VOLKSWAGEN%101905600, VOLKSWAGEN%101905601, VOLKSWAGEN%JZW905603A",0.0506875,0-1pound,4.35 x 2.24 x 2.08 inches,1-50sq.inch,
acdelco gm original equipment 41-990 double platinum spark plug,https://www.amazon.com/ACDelco-41-990-Professional-Platinum-Spark/dp/B000EQTX5I/ref=sr_1_144?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-144,B000EQTX5I,ACDelco,spark plug,6.41,0-50$,40,256,0.021608426611115,Spark Plug,12597464,0.1,0-1pound,6.44 x 3.44 x 0.94 inches,1-50sq.inch,China
ngk 3481 pack of 4 spark plugs (dcpr6e),https://www.amazon.com/NGK-Standard-Spark-DCPR6E-Plugs/dp/B00YMXAFU6/ref=sr_1_145?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-145,B00YMXAFU6,NGK,spark plug,13.4,0-50$,260,3484,0.294077180910643,,,0.01,0-1pound,3.25 x 3.25 x 1 inches,1-50sq.inch,
hivehicle new iridium spark plug oe19299585 41 962 - specially for chevrolet gmc cadillac buickhummeroldsmobilepontiacsuperior quality8pcs set.,https://www.amazon.com/HiVehicle-Iridium-Spark-Plug-OE19299585/dp/B07D9F62PQ/ref=sr_1_146?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-146,B07D9F62PQ,HiVehicle,spark plug,39.99,0-50$,93,3719,0.313913041276315,,"05-09 Saab 9-7X V8 5.3L/6.0L, 06-07 Saturn Relay V6 3.9L/3.9L FLEX, 07-08 Saturn AURA V6 3.5L, 08-10 Saturn Vue V6 3.5L, 11-12 VPG MV-1 V8 4.6L/4.6L CNG",0.85,0-1pound,2.99 x 0.55 x 0.55 inches,1-50sq.inch,China
vplus 6pcs platinum spark plug replaces pk20tt s2000rc9yc sp000rc9yc sp00qc9mc4 sp0rc8pyp4 spzfr6f11g zap121200 zm0218110 zvp121086c,https://www.amazon.com/Vplus-S2000RC9YC-SP000RC9YC-SP00QC9MC4-SP0RC8PYP4/dp/B085XTGDXP/ref=sr_1_147?dchild=1&keywords=spark+plugs&qid=1633498868&s=automotive&sr=1-147,B085XTGDXP,Vplus,spark plug,20.98,0-50$,77,1615,0.136318785066214,CT23,"99917020190, 99917020490, 99917020491, 99917020791, 99917021090, 99917021890, 99917022190, 99917022790, AGSP33C, BP0318110, BP0418110, BP1218110, EBC11480, EBC8143, F28518110, F28618110, JE4318110, JE4418110, KJ1118110, KJ1218110, KJ1718110, KJ1818110, M04671057, M05269899, MD313443",0.6375,0-1pound,6.02 x 3.86 x 0.94 inches,1-50sq.inch,
vplus 2667 bkr7eix iridium spark plug pack of 4,https://www.amazon.com/Vplus-2667-BKR7EIX-Iridium-Spark/dp/B085XSLC14/ref=sr_1_147?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-147,B085XSLC14,Vplus,spark plug,14.98,0-50$,45,674,0.056890935687076,CT12,"2551, BKR7EIX",0.41875,0-1pound,3.98 x 3.86 x 0.94 inches,1-50sq.inch,
acdelco cr43ts 5614029 (05614029) professional conventional spark plug box of 8,https://www.amazon.com/ACDelco-5614029-05614029-Professional-Conventional/dp/B00SKEDJTW/ref=sr_1_148?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-148,B00SKEDJTW,ACDelco,spark plug,23.54,0-50$,360,8474,0.715272683994486,,,0.9,0-1pound,4.5 x 3 x 1.5 inches,1-50sq.inch,
8 pcsnew -- denso 4504 platinum t t spark plugs -- pk20tt,https://www.amazon.com/DENSO-PLATINUM-Spark-Plugs-PK20TT/dp/B00T1AKFR8/ref=sr_1_149?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-149,B00T1AKFR8,Denso,spark plug,27.1,0-50$,214,5799,0.489481507491625,,,0.01,0-1pound,3.62 x 7.68 x 0.96 inches,1-50sq.inch,
denso  5358 iridium power spark plugs -- ik20l ----- 4 pcs new,https://www.amazon.com/DENSO-IRIDIUM-Power-Spark-IK20L/dp/B00KOHJWFI/ref=sr_1_150?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-150,B00KOHJWFI,Denso,spark plug,28.05,0-50$,220,6171,0.520881252410901,,,0.4375,0-1pound,3.62 x 3.43 x 3.84 inches,1-50sq.inch,
mas ignition coils dg508 and motorcraft spark plugs sp493 compatible with ford lincoln mercury 4.6l engines,https://www.amazon.com/MAS-Ignition-DG508-Motorcraft-Spark/dp/B07J9P9SVP/ref=sr_1_151?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-151,B07J9P9SVP,MAS,spark plug,75.99,51-100$,177,13450,1.13528647624803,,,4.09,2.1-5pound,11.89 x 9.72 x 3.78 inches,2011-500sq.inch,
fram autolite xp5703-4pk iridium xp spark plug pack of 4,https://www.amazon.com/Autolite-XP5703-4PK-Iridium-Spark-Plug/dp/B078KQ4HK7/ref=sr_1_152?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-152,B078KQ4HK7,Autolite,spark plug,21.3,0-50$,50,1065,0.089894431018896,XP5703-4PK,,0.11,0-1pound,3.38 x 4 x 1 inches,1-50sq.inch,Mexico
pack of 8 genuine motorcraft spark plug sp-493 agsf32pm,https://www.amazon.com/Genuine-Motorcraft-Spark-SP-493-AGSF32PM/dp/B00TEABVQY/ref=sr_1_154?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-154,B00TEABVQY,Motorcraft,spark plug,22.18,0-50$,280,6210,0.524173161152438,,,0.1,0-1pound,2 x 4 x 5 inches,1-50sq.inch,
mas pack of 8 yellow ignition coil dg508 and motorcraft spark plugs sp479 compatible with ford lincoln mercury,https://www.amazon.com/Yellow-Ignition-Motorcraft-Lincoln-Mercury/dp/B072B99JHQ/ref=sr_1_156?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-156,B072B99JHQ,MAS,spark plug,81.99,51-100$,30,2460,0.207643474466183,,"C566 F7TU12A366AB GN10164 1L2U12029AA 1L2U12A366A, COP9 FD503 DG467 DG473 DG481 FD493 DQ50101 FD503T, DG508 DG457 DG472 DG491 F523 DG508 3W7Z12029AA",4.1,2.1-5pound,8.27 x 6.34 x 4.84 inches,2011-500sq.inch,
8 acd-oem spark plugs 41-962 double platinum + herlux (8mm made in usa) spark plug wires for ls2 ls3 ls4 ls7 engines,https://www.amazon.com/AD-Auto-Parts-Spark-Plug/dp/B07T4TKJ8C/ref=sr_1_157?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-157,B07T4TKJ8C,AD Auto Parts,spark plug,89.83,51-100$,30,2695,0.227479334831855,,41-962 41-110 19299585,7,5.1-10pound,14.75 x 11.75 x 0.5 inches,51-100sq.inch,
ena set of 6 ignition coil pack and set of 6 platinum spark plug compatible with ram dodge chrysler 1500 3.6l v6 challenger 3.6l v6 300 3.6l v6 replacement for uf648,https://www.amazon.com/ENA-Ignition-Compatible-Challenger-Replacement/dp/B08TLS45HR/ref=sr_1_158?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-158,B08TLS45HR,ENA,spark plug,153.32,101-200$,30,4600,0.388276415668473,,"UF648, 97390",3.56,2.1-5pound,10.35 x 7.36 x 5.83 inches,2011-500sq.inch,
e3 spark plugs e3.42 spark plug automotive pack of 1,https://www.amazon.com/E3-Spark-Plug-E3-42-Automotive/dp/B000BPQGRA/ref=sr_1_161?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-161,B000BPQGRA,E3 Spark Plg,spark plug,5.95,0-50$,98,583,0.049209815290157,_,E3.42,0.09,0-1pound,4.75 x 3.6 x 1 inches,1-50sq.inch,China
ac delco 41-109 iridium spark plug set of 6 for gmc chevy cadillac 3.0l 3.6l,https://www.amazon.com/Delco-41-109-Iridium-Spark-Cadillac/dp/B07CKG9F5Z/ref=sr_1_163?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-163,B07CKG9F5Z,1A Auto,spark plug,59.99,51-100$,90,5399,0.455718340911758,,,0.68125,0-1pound,5.24 x 4.76 x 0.83 inches,1-50sq.inch,
ngk (2262) zfr5f-11 v-power spark plug (6 pack),https://www.amazon.com/NGK-ZFR5F-11-V-Power-Spark-Plug/dp/B01M8EZFFZ/ref=sr_1_164?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-164,B01M8EZFFZ,NGK,spark plug,15.94,0-50$,50,797,0.067273109410385,,,0.6,0-1pound,5.31 x 4.29 x 0.91 inches,1-50sq.inch,
ngk (8034) rc-he76 spark plug wire set,https://www.amazon.com/NGK-RC-HE76-Spark-Plug-Wire/dp/B000IY8ODS/ref=sr_1_165?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-165,B000IY8ODS,NGK,spark plug,40.82,0-50$,108,4409,0.372154503626586,NGK Spark Plug Wire Set,"HE 76, HE76",1,0-1pound,,,China
denso  3461 iridium long life spark plugs -- sxu22hcr11s ----- 6 pcsnew,https://www.amazon.com/DENSO-IRIDIUM-Spark-Plugs-SXU22HCR11S/dp/B00NBBILTC/ref=sr_1_167?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-167,B00NBBILTC,Denso,spark plug,63.67,51-100$,64,4075,0.343962259532397,,,0.64375,0-1pound,3.62 x 5.76 x 0.96 inches,1-50sq.inch,
autolite 4194-4pk copper non-resistor spark plug pack of 4,https://www.amazon.com/Autolite-4194-4PK-Copper-Non-Resistor-Spark/dp/B008E7RVZI/ref=sr_1_168?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-168,B008E7RVZI,Autolite,spark plug,6.36,0-50$,80,509,0.042963629472881,4194-4PK,,0.4,0-1pound,3.5 x 3 x 4 inches,1-50sq.inch,China
e3 spark plug e3.48 automotive spark plug,https://www.amazon.com/E3-Spark-Plug-E3-48-Automotive/dp/B000BPQGSY/ref=sr_1_169?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-169,B000BPQGSY,E3 Spark Plugs,spark plug,7.19,0-50$,363,2610,0.220304661933633,E3.48,E3.48,0.1,0-1pound,6.1 x 4.1 x 0.8 inches,1-50sq.inch,
ngk 93618 spark plugs,https://www.amazon.com/NGK-93618-SIKR9A7-Laser-Iridium/dp/B00P179D2S/ref=sr_1_170?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-170,B00P179D2S,NGK,spark plug,12.6,0-50$,41,517,0.043638892804478,93618,,0.05,0-1pound,,,Japan
ngk silzkgr8b8s spark plug ngk laser iridium spark plug,https://www.amazon.com/NGK-SILZKGR8B8S-Spark-Laser-Iridium/dp/B078H7CP7J/ref=sr_1_171?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-171,B078H7CP7J,NGK,spark plug,18.64,0-50$,30,559,0.047184025295364,,"BERU:Z 366,CHAMPION:RERX 4 ZWYPB,CHAMPION:OE 245",0.088125,0-1pound,3.7 x 0.94 x 0.83 inches,1-50sq.inch,
mck 6pcs ignition coil pack and platinum spark plug compatible with chrysler dodge jeep town country avenger challenger dart charger durango wrangler 2011-2019 3.6 3.2 2.0 3.6l 3.2l 2.0l l4 v6 uf648,https://www.amazon.com/MCK-Ignition-Platinum-Compatible-Chrysler/dp/B08W3ZPDV4/ref=sr_1_172?dchild=1&keywords=spark+plugs&qid=1633500258&s=automotive&sr=1-172,B08W3ZPDV4,MCK,spark plug,149.23,101-200$,50,7461,0.629767464630973,,"UF648 05149168AI, 2505484816, 5149168AH, 5C1848, 0221504032, GN10616, 36-8196, UF-648, DQG1176, C1791, 5149168AH, 5149168AI, 0 221 504 03 05149168AI 2505484816",3.54,2.1-5pound,10.12 x 7.4 x 5.79 inches,2011-500sq.inch,
mck 6pcs ignition coil pack and platinum spark plug compatible with lexus toyota es350 is350 rx350 rx450h avalon camry highlander rav4 sienna venza 2005-2016 3.5l 2.5l 2.7l 3.5 2.5 2.7 v6 l4 uf487,https://www.amazon.com/MCK-Ignition-Compatible-Highlander-2005-2016/dp/B08Y7GSLHQ/ref=sr_1_171?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-171,B08Y7GSLHQ,MCK,spark plug,145.23,101-200$,30,4357,0.367765291971203,,"90919-A2004,90919-A2007, CUF487, 5C1658, UF-487 C1601 90919-02255, DQ50140, 90919-A2002, 90919-02251 90919-A2004 90919-A2007 CUF487 5C1658 UF-487 C1601 90919-02255 DQ50140 90919-A2002 90919-02251",4,2.1-5pound,10 x 9 x 3 inches,2011-500sq.inch,
e3 spark plugs e3.66 automotive spark plug (1),https://www.amazon.com/E3-Spark-Plug-E3-66-Automotive/dp/B0018JV5PG/ref=sr_1_172?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-172,B0018JV5PG,E3,spark plug,5.96,0-50$,137,817,0.068961267739379,E3.66,E3.66,0.2,0-1pound,6.55 x 1.7 x 1.45 inches,1-50sq.inch,China
mas set of 8 ignition coil dg508 and motorcraft spark plug sp493 compatible with ford lincoln mercury 4.6l engines dg457 dg472 dg491 f523 3w7z12029aa 1l2u12029aa 1l2u12a366a,https://www.amazon.com/MAS-Motorcraft-3W7Z12029AA-1L2U12029AA-1L2U12A366A/dp/B075NRP1KH/ref=sr_1_174?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-174,B075NRP1KH,MAS,spark plug,75.99,51-100$,229,17402,1.46886656205712,,"DG508, DG491, E222, F523, F7TU-12A366AB, FD503, COP9, 3W7Z12029AA, FD79, 13062237, 1972290, 1L2U12029AA, 1L2U12A366AA, 1L2Z12029AA, 1L2Z12029AC, 21941483, 21941485, 21941505, 3W7Z12029AA, 71HM12300AA, 72HF12300AA, 75HF12300AA, 88921369, A780X12300HA, C409, C469, C471, D1FZ12300A, D1RY12300A, DC263, DC88, DCE258, DCE261, DCE263, DG467, DG473, DG481, F7TU12A336CB, F7TU12A366AB, F7TU12A366BA, F7TU12A366CC, F7TU12A366CD, F7TZ12029AB, F7TZ12029BA, F7TZ12029CA, F7TZ12029CB, F7TZ12029CC, FD493, FD503, FD79X",4.24,2.1-5pound,11.4 x 7.9 x 4.4 inches,2011-500sq.inch,
genuine honda spark plug 98079-5514g set of 4,https://www.amazon.com/Genuine-Honda-Spark-Plug-98079-5514G/dp/B009GIPMFU/ref=sr_1_182?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-182,B009GIPMFU,Honda,spark plug,12.97,0-50$,36,467,0.039418496981995,,,0.4125,0-1pound,8 x 4 x 1 inches,1-50sq.inch,
ngk 95897 mr7f standard spark plug black one size,https://www.amazon.com/NGK-95897-MR7F-Standard-Spark/dp/B012COS21K/ref=sr_1_185?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-185,B012COS21K,NGK,spark plug,15.27,0-50$,444,6780,0.572285673528749,95897,95897,0.06625,0-1pound,30.71 x 8.66 x 7.48 inches,>1000sq.inch,Japan
ena set of 6 platinum spark plug and set of 6 ignition coil pack compatible with chrysler dodge 200 300 town&country avenger challenger replacement for uf648,https://www.amazon.com/ENA-Compatible-2011-2019-2011-2014-Challenger/dp/B08DJXQSL6/ref=sr_1_186?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-186,B08DJXQSL6,ENA,spark plug,148.22,101-200$,60,8893,0.750639600986897,,UF648 97390,3.21,2.1-5pound,9.25 x 6.81 x 3.27 inches,2011-500sq.inch,
champion platinum power 3032 spark plug (carton of 1),https://www.amazon.com/Champion-RE10PMC5-Platinum-Power-Spark/dp/B002FVWK4G/ref=sr_1_187?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-187,B002FVWK4G,Champion,spark plug,4.13,0-50$,53,219,0.018485333702477,,3032,0.1,0-1pound,3.94 x 3.94 x 3.94 inches,51-100sq.inch,USA
ena set of 4 ignition coil pack and set of 4 spark plug compatible with dodge jeep caliber patriot replacement for uf557,https://www.amazon.com/ENA-Ignition-Compatible-2007-2009-2007-2017/dp/B08KKFFYZG/ref=sr_1_194?dchild=1&keywords=spark+plugs&qid=1633500345&s=automotive&sr=1-194,B08KKFFYZG,ENA,spark plug,82.41,51-100$,45,3708,0.312984554195369,,"4606824AB,4606824AC,5C1644,E1057,52-1881,IC637,UF557,C1587",2.38,2.1-5pound,10 x 7 x 3 inches,2011-500sq.inch,
vplus set of 4 ignition coils pack 27301-26640 & spark plugs 7090 bkr5egp compatible with kia rio rio5 hyundai accent 2008-2011 1.6l l4,https://www.amazon.com/Vplus-Ignition-27301-26640-Compatible-2008-2011/dp/B088QVWNBH/ref=sr_1_195?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-195,B088QVWNBH,Vplus,spark plug,42.91,0-50$,90,3862,0.325983373328618,,,2.24,2.1-5pound,9.13 x 6.69 x 3.31 inches,2011-500sq.inch,
ngk plfer7a8eg spark plug,https://www.amazon.com/NGK-PLFER7A8EG-Laser-Platinum-Spark/dp/B00U7WB6WC/ref=sr_1_199?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-199,B00U7WB6WC,NGK,spark plug,17.97,0-50$,38,683,0.057650606935123,,06K 905 611 C,0.11,0-1pound,9.35 x 5.51 x 3.07 inches,101-200sq.inch,
champion platinum power 3318 spark plug (carton of 1),https://www.amazon.com/Champion-3318-Platinum-Power-Spark/dp/B002798CAM/ref=sr_1_200?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-200,B002798CAM,Champion,spark plug,3.5,0-50$,64,224,0.018907373284726,CHAM PLT PWR SPARK PL,3318,0.1,0-1pound,4 x 3.9 x 1 inches,1-50sq.inch,USA
motorcraft - spark plug (sp525),https://www.amazon.com/Motorcraft-SP-525-Spark-Plug/dp/B009TKP43A/ref=sr_1_201?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-201,B009TKP43A,Motorcraft,spark plug,8.23,0-50$,30,247,0.020848755363068,SP525,,0.0220625,0-1pound,3.3 x 1.1 x 0.6 inches,1-50sq.inch,USA
mas ignition coils dg508 and oem spark plugs sp413 compatible with ford f-150 mustang v8 4.6l pack of 8,https://www.amazon.com/MAS-Ignition-Coils-DG508-Mustang/dp/B07PT37J5P/ref=sr_1_202?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-202,B07PT37J5P,MAS,spark plug,76.99,51-100$,240,18478,1.55968948015697,,"DG508 DG457 DG472 DG491 F523 DG508 3W7Z12029AA, COP9 FD503 DG467 DG473 DG481 FD493 DQ50101 FD503T, C566 F7TU12A366AB GN10164 1L2U12029AA 1L2U12A366A SP413",4,2.1-5pound,10.24 x 7.4 x 3.23 inches,2011-500sq.inch,
powerbuilt 640855 3/8-inch drive spark plug socket set 5-piece  grey,https://www.amazon.com/Powerbuilt-640855-8-Inch-Socket-5-Piece/dp/B004QO9F0W/ref=sr_1_203?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-203,B004QO9F0W,Powerbuilt,spark plug,13.87,0-50$,795,11027,0.930766094690489,,,1.05,1.1-2pound,9.9 x 3.7 x 0.7 inches,1-50sq.inch,Taiwan
new ngk standard spark plug dpr8ea9 4929 set of 4 spark plugs,https://www.amazon.com/NGK-Standard-Spark-DPR8EA9-Plugs/dp/B00YMYDPAM/ref=sr_1_205?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-205,B00YMYDPAM,NGK,spark plug,13.88,0-50$,150,2082,0.175737282048209,,,0.8125,0-1pound,,,
ngk (8041) rc-he82 spark plug wire set,https://www.amazon.com/NGK-RC-HE82-Spark-Plug-Wire/dp/B000IY6UN4/ref=sr_1_206?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-206,B000IY6UN4,NGK,spark plug,33.35,0-50$,66,2201,0.185781824105719,NGK Spark Plug Wire Set,"32700-p0d-000, 32722-p54-000, 32722-p75-a01",1.15,1.1-2pound,,,China
mas set of 8 ignition coils dg511 gd511 fd508 motorcraft spark plugs sp546 pzh14f compatible with ford lincoln 2005-2008 f150 sp515,https://www.amazon.com/Ignition-Motorcraft-2005-2008-Lincoln-SP515/dp/B071RPF4VR/ref=sr_1_209?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-209,B071RPF4VR,MAS,spark plug,129.99,101-200$,205,26648,2.24930215755075,,"3L3U12A366BB 3L3Z12029BA DG511 FD508, PZH14F HT15 PZT14F SP507 SP515",4.44,2.1-5pound,11.38 x 9.72 x 3.7 inches,2011-500sq.inch,
qyl ignition coil uf333 & spark plug 7092 bkr6egp miu12783 for camry matrix rav4 highlander solara vibe tc hs250h 2.4l 3.0l 3.3l l4 v6 (set of 4),https://www.amazon.com/QYL-Ignition-MIU12783-Replacement-Highlander/dp/B07PWW8N6W/ref=sr_1_210?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-210,B07PWW8N6W,QYL,spark plug,73.99,51-100$,56,4143,0.349701997850974,,,2.35,2.1-5pound,9.13 x 6.57 x 3.23 inches,101-200sq.inch,
